movieId,title,runtime,countries,year,plot
2247,Married to the Mob,104,[USA],1988,An undercover FBI agent falls in love with a recently widowed mafia wife seeking to start her life over after her husband's murder and who is also pursued by a libidinous mafia kingpin seeking to claim her for himself.
2248,Say Anything...,100,[USA],1989,A noble underachiever and a beautiful valedictorian fall in love the summer before she goes off to college.
2249,My Blue Heaven,97,[USA],1990,"An all too uptight FBI agent must protect a larger than life mobster with a heart of gold, currently under witness protection in the suburbs."
2250,Men Don't Leave,115,[USA],1990,"A mother of two sons finds life considerably difficult on her own after the death of her beloved husband. Due to debt she must move them to Baltimore, and deal with the hardships and all ..."
2252,Hero,119,[USA],1992,"A not-so-nice man rescues passengers from a crashed airliner, only to see someone else take credit."
2253,Toys,118,[USA],1992,"When a military general inherits a toy making company and begins making war toys, his employees band together to stop him before he ruins the name of Zevo Toys forever."
2254,Choices,90,[USA],1981,"Partially deaf teenager Carafotes becomes alienated when prevented from playing football because of his handicap. He must deal with his parents, coach, teammates, his new girlfried and a ..."
2255,Young Doctors in Love,96,[USA],1982,An 'Airplane'-style spoof of hospital soap operas: a brilliant young trainee can't stand the sight of blood; a doctor romances the head nurse in order to get the key to the drugs cabinet; ...
2256,Parasite,85,[USA],1982,"Paul Dean has created a deadly parasite that is now attached to his stomach. He and his female companion, Patricia Welles, must find a way to destroy it while also trying to avoid Ricus, ..."
2257,No Small Affair,102,[USA],1984,"The 16 years old amateur photographer Charles accidentally takes a photo of Laura - and falls in love with her, when he develops the picture. He finds out that she works as singer in a bar,..."
2259,Blame It on Rio,100,[USA],1984,Best friends and their daughters holiday in Rio only for one to fall for the other's daughter.
2260,Wisdom,109,[USA],1986,"Unable to find work after a past felony, graduate John Wisdom and his girlfriend embark on a cross-country bank-robbing spree in order to aid American farmers."
2261,One Crazy Summer,93,[USA],1986,An aspiring teenage cartoonist and his friends come to the aid of a singer trying to save her family property from developers.
2262,About Last Night...,113,[USA],1986,"A man and woman meet and try to have a romantic affair, despite their personal problems and the interference of their disapproving friends."
2263,"Seventh Sign, The",97,[USA],1988,"In Haiti, the sea and the life-form die; in the Middle East, a town is frozen. These are signs of the Apocalypse and the Vatican is investigating, but Father Lucci advises that these omens ..."
2264,We're No Angels,106,[USA],1989,Two escaped cons only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of Canada.
2265,Nothing But Trouble,94,[USA],1991,A businessman finds he and his friends the prisoners of a sadistic judge and his equally odd family in the backwoods of a bizarre mansion.
2266,"Butcher's Wife, The",107,[USA],1991,"A clairvoyant thinks she's met her husband to be because she's seen him in her dreams. They marry quickly, and return to the husband's (the butcher), home in the city. She has a big ..."
2267,Mortal Thoughts,102,[USA],1991,"Cynthia comes forward to talk to detective John about the murder of her best friend's husband. The story is told as a series of flashbacks... James was a bullying, verbally and physically ..."
2268,"Few Good Men, A",138,[USA],1992,Neo military lawyer Kaffee defends Marines accused of murder; they contend they were acting under orders.
2269,Indecent Proposal,117,[USA],1993,"A Millionaire offers a $1,000,000 to a young married lovely couple for a night with the wife."
2271,Permanent Midnight,88,[USA],1998,"Comedy writer Jerry Stahl, whose $6000-a-week heroin habit had him taking his infant daughter along on his drug runs and doing smack during TV script conferences. Departing detox, Stahl ..."
2272,One True Thing,127,[USA],1998,A career woman reassesses her parents' lives after she is forced to care for her cancer-stricken mother.
2273,Rush Hour,98,[USA],1998,Two cops team up to get back a kidnapped daughter.
2275,Six-String Samurai,91,[USA],1998,"In the post-apocalyptic world of 1960s Nevada, a rock 'n' roll samurai takes a young boy under his protection."
2276,"Soldier's Daughter Never Cries, A",127,"[France, UK, USA]",1998,"This fictionalized story, based on the family life of writer James Jones, is an emotionless slice-of-life story. Jones here is portrayed as Bill Willis, a former war hero and now successful..."
2278,Ronin,122,"[UK, France, USA]",1998,A freelancing former US intelligence agent tries to track down a mysterious package that is wanted by both the Irish and the Russians.
2279,Urban Legend,99,"[USA, France]",1998,A college student suspects a series of bizarre deaths are connected to certain urban legends.
2280,Clay Pigeons,104,"[Germany, USA]",1998,"Clay (as in the title) is a young man in a small town who witnesses his friend kill himself because of the ongoing affair that Clay was having with the man's wife. Feeling guilty, Clay now ..."
2282,Pecker,87,[USA],1998,A Baltimore sandwich shop employee becomes an overnight sensation when a photographer's photos he's taken of his weird family become the latest rage in the art world. The young man is ...
2283,"Sheltering Sky, The",138,"[UK, Italy]",1990,"The American artist couple Port and Kit Moresby travel aimlessly through Africa, searching for new experiences that could give sense to their relationship. But the flight to distant regions only leads both deeper into despair."
2284,Bandit Queen,119,"[UK, India]",1994,The movie tells the story of the bandit queen Phoolan Devi who was sent to prison in 1983 and got free in 1994. During five years she was prosecuted by the Indian police and turned into a ...
2285,If....,111,[UK],1968,"In this allegorical story, a revolution led by pupil Mick Travis takes place at an old established private school in England."
2286,"Fiendish Plot of Dr. Fu Manchu, The",100,"[USA, UK]",1980,"Fu Manchu's 168th birthday celebration is dampened when a hapless flunky spills Fu's age-regressing elixir vitae. Fu sends his lackeys to round up ingredients for a new batch of elixir, ..."
2287,Them!,94,[USA],1954,The earliest atomic tests in New Mexico cause common ants to mutate into giant man-eating monsters that threaten civilization.
2288,"Thing, The",109,[USA],1982,"It's the first week of winter in 1982. An American Research Base is greeted by an alien force, that can assimilate anything it touches. It's up to the members to stay alive, and be sure of who is human, and who has become one of the Things."
2289,"Player, The",124,[USA],1992,A Hollywood studio executive is being sent death threats by a writer whose script he rejected - but which one?
2290,Stardust Memories,89,[USA],1980,"While attending a retrospective of his work, a filmmaker recalls his life and his loves: the inspirations for his films."
2291,Edward Scissorhands,105,[USA],1990,"A gentle man, with scissors for hands, is brought into a new community after living in isolation."
2292,Overnight Delivery,87,[USA],1998,"A man suspects his girlfriend of being unfaithful. So he sends her a letter, but than finds out that he was wrong. He has 24 hours to stop the package, prevent a disaster, and fall in love...."
2294,Antz,83,[USA],1998,A rather neurotic ant tries to break from his totalitarian society while trying to win the affection of the princess he loves.
2295,"Impostors, The",101,[USA],1998,"In an attempt to resurrect the slapstick comedy of Laurel and Hardy or The Marx Brothers, Stanley Tucci and Oliver Platt team-up as two out-of-work actors who accidentally stowaway on a ..."
2296,"Night at the Roxbury, A",82,[USA],1998,"Two dim-witted brothers dream of owning their own dance club or at least getting into the coolest and most exclusive club in town, The Roxbury."
2297,What Dreams May Come,113,"[USA, New Zealand]",1998,"After he dies in a car crash, a man searches heaven and hell for his beloved wife."
2300,"Producers, The",88,[USA],1967,Producers Max Bialystock and Leo Bloom make money by producing a sure-fire flop.
2301,History of the World: Part I,92,[USA],1981,Mel Brooks brings his one-of-a-kind comic touch to the history of mankind covering events from the Old Testament to the French Revolution in a series of episodic comedy vignettes.
2302,My Cousin Vinny,120,[USA],1992,"Two New Yorkers are accused of murder in rural Alabama while on their way back to college, and one of their cousins--an inexperienced, loudmouth lawyer not accustomed to Southern rules and manners--comes in to defend them."
2303,Nashville,159,[USA],1975,"Over the course of a few hectic days, numerous interrelated people prepare for a political convention as secrets and lies are surfaced and revealed."
2304,Love Is the Devil,91,"[UK, France, Japan, USA]",1998,"Biography of British painter Francis Bacon focuses on his relationship with his lover, George Dyer, a former small time crook."
