actor,movieId
Molly Ringwald,2144
 Haviland Morris,2144
 Michael Schoeffling,2144
 Annie Potts,2145
 Jon Cryer,2145
 Harry Dean Stanton,2145
Molly Ringwald,2145
 Demi Moore,2146
 Rob Lowe,2146
 Andrew McCarthy,2146
Emilio Estevez,2146
 Pamela Reed,2147
 James Remar,2147
Daryl Hannah,2147
 Thomas G. Waites,2147
 Richard Moll,2148
 George Wendt,2148
William Katt,2148
 Kay Lenz,2148
 Bill Maher,2149
 Royal Dano,2149
Arye Gross,2149
 Jonathan Stark,2149
 N!xau,2150
 Louw Verwey,2150
Marius Weyers,2150
 Sandra Prinsloo,2150
N!xau,2151
 Hans Strydom,2151
 Lena Farugia,2151
 Eiros,2151
 Cynthia Stevenson,2152
 Kevin Zegers,2152
 Dick Martin,2152
Tim Conway,2152
Ralph Fiennes,2153
 Uma Thurman,2153
 Sean Connery,2153
 Patrick Macnee,2153
Angela Bassett,2154
 Taye Diggs,2154
 Whoopi Goldberg,2154
 Regina King,2154
 Marisa Tomei,2155
 Bryna Weiss,2155
 Alan Arkin,2155
Natasha Lyonne,2155
 Anne Bartoletti,2159
 Elizabeth Kaden,2159
Mary Demas,2159
 Michael Rooker,2159
 Sidney Blackmer,2160
 Ruth Gordon,2160
 John Cassavetes,2160
Mia Farrow,2160
 Chris Eastman,2161
 Darryl Cooksey,2161
Barret Oliver,2161
 Gerald McRaney,2161
Jonathan Brandis,2162
 Kenny Morrison,2162
 Clarissa Burt,2162
 John Wesley Shipp,2162
 George Wilson,2163
David Miller,2163
 J. Stephen Peace,2163
 Sharon Taylor,2163
 Barry Brenner,2164
 Dawn Wildsmith,2164
Gail Neely,2164
 Robert Harden,2164
 Nastassja Kinski,2165
Amy Brenneman,2165
 Catherine Keener,2165
 Aaron Eckhart,2165
 Joaquin Phoenix,2166
 Anne Heche,2166
 David Conrad,2166
Vince Vaughn,2166
Wesley Snipes,2167
 Stephen Dorff,2167
 Kris Kristofferson,2167
 N'Bushe Wright,2167
 Kris Kristofferson,2168
 Joan Plowright,2168
Vanessa Williams,2168
 Chayanne,2168
 Poppy Montgomery,2169
 Lochlyn Munro,2169
Tom Everett Scott,2169
 Mark-Paul Gosselaar,2169
 Kelly LeBrock,2170
 Melinda McGraw,2170
Leslie Nielsen,2170
 Richard Crenna,2170
 Ken Cheeseman,2171
 Callie Thorne,2171
Hope Davis,2171
 Philip Seymour Hoffman,2171
 Chris Haywood,2173
Bruce Lyons,2173
 Marshall Napier,2173
 Hamish McFarlane,2173
 Maurice Page,2174
Alec Baldwin,2174
 Geena Davis,2174
 Annie McEnroe,2174
John Dall,2176
 Farley Granger,2176
 Edith Evanson,2176
 Douglas Dick,2176
 Bruce Dern,2177
 Barbara Harris,2177
 William Devane,2177
Karen Black,2177
 Billie Whitelaw,2178
 Barry Foster,2178
 Alec McCowen,2178
Jon Finch,2178
 Lila Kedrova,2180
 Hansjörg Felmy,2180
Paul Newman,2180
 Julie Andrews,2180
 Sean Connery,2181
 Martin Gabel,2181
 Louise Latham,2181
Tippi Hedren,2181
 Harold J. Stone,2182
 Anthony Quayle,2182
 Vera Miles,2182
Henry Fonda,2182
 Doris Day,2183
James Stewart,2183
 Bernard Miles,2183
 Brenda de Banzie,2183
 Mildred Natwick,2184
 Mildred Dunnock,2184
Edmund Gwenn,2184
 John Forsythe,2184
Farley Granger,2186
 Leo G. Carroll,2186
 Ruth Roman,2186
 Robert Walker,2186
 Marlene Dietrich,2187
 Michael Wilding,2187
 Richard Todd,2187
Jane Wyman,2187
 Neve Campbell,2188
 Mike Myers,2188
Ryan Phillippe,2188
 Salma Hayek,2188
 Chris Cooke,2189
 Richard Spore,2189
 Tom Larson,2189
Charis Michelsen,2189
Halle Berry,2190
 Larenz Tate,2190
 Vivica A. Fox,2190
 Lela Rochon,2190
 Jim Carter,2191
Richard E. Grant,2191
 Julian Wadham,2191
 Helena Bonham Carter,2191
Val Kilmer,2193
 Warwick Davis,2193
 Joanne Whalley,2193
 Jean Marsh,2193
 Sean Connery,2194
 Charles Martin Smith,2194
Kevin Costner,2194
 Andy Garcia,2194
 Artie Lange,2195
Norm MacDonald,2195
 Traylor Howard,2195
 Jack Warden,2195
 Dominique Belcourt,2197
 Stephen Dillane,2197
 Kevin Anderson,2197
Sophie Marceau,2197
 Margaret Leighton,2200
 Michael Wilding,2200
 Joseph Cotten,2200
Ingrid Bergman,2200
Gregory Peck,2201
 Ann Todd,2201
 Charles Laughton,2201
 Charles Coburn,2201
Tallulah Bankhead,2202
 William Bendix,2202
 Walter Slezak,2202
 Mary Anderson,2202
 Joseph Cotten,2203
 Macdonald Carey,2203
 Henry Travers,2203
Teresa Wright,2203
 Robert Cummings,2204
 Otto Kruger,2204
Priscilla Lane,2204
 Alan Baxter,2204
 Jack Carson,2205
Carole Lombard,2205
 Gene Raymond,2205
 Robert Montgomery,2205
 Nigel Bruce,2206
 Cedric Hardwicke,2206
 Joan Fontaine,2206
Cary Grant,2206
Charles Laughton,2207
 Horace Hodges,2207
 Maureen O'Hara,2207
 Hay Petrie,2207
 Dame May Whitty,2208
 Michael Redgrave,2208
 Paul Lukas,2208
Margaret Lockwood,2208
 John Loder,2210
 Desmond Tester,2210
 Oskar Homolka,2210
Sylvia Sidney,2210
Leslie Banks,2212
 Peter Lorre,2212
 Edna Best,2212
 Frank Vosper,2212
Leon M. Lion,2214
 Anne Grey,2214
 John Stuart,2214
 Donald Calthrop,2214
 Percy Marmont,2215
 Joan Barry,2215
Henry Kendall,2215
 Betty Amann,2215
 Edward Chapman,2219
Herbert Marshall,2219
 Phyllis Konstam,2219
 Norah Baring,2219
Anny Ondra,2221
 Sara Allgood,2221
 Charles Paton,2221
 John Longden,2221
 Malcolm Keen,2227
Marie Ault,2227
 Arthur Chesney,2227
 June,2227
Matt Damon,2231
 Paul Cicero,2231
 Gretchen Mol,2231
 John Malkovich,2231
Maurice Dean Wint,2232
 Nicky Guadagni,2232
 David Hewlett,2232
 Nicole de Boer,2232
Joseph Mazzello,2236
 Oliver Platt,2236
 Ashley Judd,2236
 David Strathairn,2236
Billy Crudup,2237
 Donald Sutherland,2237
 Monica Potter,2237
 Jeremy Sisto,2237
 Shirley Stoler,2238
 Fernando Rey,2238
 Elena Fiore,2238
Giancarlo Giannini,2238
Giancarlo Giannini,2239
 Mariangela Melato,2239
 Riccardo Salvino,2239
 Isa Danieli,2239
Chris Makepeace,2240
 Adam Baldwin,2240
 Matt Dillon,2240
 Paul Quandt,2240
Jacqueline Bisset,2241
 Rob Lowe,2241
 Andrew McCarthy,2241
 Cliff Robertson,2241
 Holly Hunter,2243
 Robert Prosky,2243
William Hurt,2243
 Albert Brooks,2243
 Dedee Pfeiffer,2244
 Joan Cusack,2244
Susanna Hoffs,2244
 John Terlesky,2244
 Alec Baldwin,2245
 Sigourney Weaver,2245
 Melanie Griffith,2245
Harrison Ford,2245
Daniel Day-Lewis,2246
 Maury Chaykin,2246
 Harry Dean Stanton,2246
 Kent Broadhurst,2246
Paul Lazar,2247
 Alec Baldwin,2247
 Captain Haggerty,2247
 Marlene Willoughby,2247
 Ione Skye,2248
 John Mahoney,2248
 Lili Taylor,2248
John Cusack,2248
Steve Martin,2249
 Rick Moranis,2249
 Joan Cusack,2249
 Melanie Mayron,2249
 Chris O'Donnell,2250
 Joan Cusack,2250
 Arliss Howard,2250
Jessica Lange,2250
 Andy Garcia,2252
 Joan Cusack,2252
Dustin Hoffman,2252
 Geena Davis,2252
 Joan Cusack,2253
 Michael Gambon,2253
 Robin Wright,2253
Robin Williams,2253
 Val Avery,2254
 Lelia Goldoni,2254
 Victor French,2254
Paul Carafotes,2254
 Michael McKean,2255
Sean Young,2255
 Kyle T. Heffner,2255
 Gary Friedkin,2255
 Demi Moore,2256
Robert Glaudini,2256
 James Davidson,2256
 Luca Bercovici,2256
Jon Cryer,2257
 Demi Moore,2257
 George Wendt,2257
 Peter Frechette,2257
Michael Caine,2259
 Joseph Bologna,2259
 Valerie Harper,2259
 Michelle Johnson,2259
 Veronica Cartwright,2260
 Tom Skerritt,2260
 Emilio Estevez,2260
Demi Moore,2260
 Grenville Cuyler,2261
John Cusack,2261
 Linda Warren,2261
 Joel Murray,2261
 Elizabeth Perkins,2262
 Demi Moore,2262
 James Belushi,2262
Rob Lowe,2262
 Peter Friedman,2263
 Jürgen Prochnow,2263
 Michael Biehn,2263
Demi Moore,2263
 Demi Moore,2264
 Sean Penn,2264
 Hoyt Axton,2264
Robert De Niro,2264
 Demi Moore,2265
 John Candy,2265
 Dan Aykroyd,2265
Chevy Chase,2265
 George Dzundza,2266
 Mary Steenburgen,2266
Demi Moore,2266
 Jeff Daniels,2266
Demi Moore,2267
 Glenne Headly,2267
 Bruce Willis,2267
 John Pankow,2267
 Jack Nicholson,2268
 Demi Moore,2268
Tom Cruise,2268
 Kevin Bacon,2268
 Demi Moore,2269
 Woody Harrelson,2269
 Seymour Cassel,2269
Robert Redford,2269
 Spencer Garrett,2271
 Jay Paulson,2271
 Maria Bello,2271
Ben Stiller,2271
 Renée Zellweger,2272
Meryl Streep,2272
 Tom Everett Scott,2272
 William Hurt,2272
 Jackie Chan,2273
 Tom Wilkinson,2273
 Tzi Ma,2273
Ken Leung,2273
 Stephane Gauger,2275
 Kim De Angelo,2275
 Justin McGuire,2275
Jeffrey Falcon,2275
 Leelee Sobieski,2276
 Jane Birkin,2276
Kris Kristofferson,2276
 Barbara Hershey,2276
 Jean Reno,2278
 Natascha McElhone,2278
 Stellan Skarsgård,2278
Robert De Niro,2278
Jared Leto,2279
 Rebecca Gayheart,2279
 Alicia Witt,2279
 Michael Rosenbaum,2279
Joaquin Phoenix,2280
 Gregory Sporleder,2280
 Georgina Cates,2280
 Scott Wilson,2280
 Mark Joy,2282
 Christina Ricci,2282
 Bess Armstrong,2282
Edward Furlong,2282
Debra Winger,2283
 John Malkovich,2283
 Campbell Scott,2283
 Jill Bennett,2283
Seema Biswas,2284
 Nirmal Pandey,2284
 Rajesh Vivek,2284
 Raghuvir Yadav,2284
 Christine Noonan,2285
 Richard Warwick,2285
 David Wood,2285
Malcolm McDowell,2285
 Sid Caesar,2286
 David Tomlinson,2286
 Helen Mirren,2286
Peter Sellers,2286
 James Arness,2287
 Joan Weldon,2287
 Edmund Gwenn,2287
James Whitmore,2287
 David Clennon,2288
 T.K. Carter,2288
 Wilford Brimley,2288
Kurt Russell,2288
Tim Robbins,2289
 Fred Ward,2289
 Greta Scacchi,2289
 Whoopi Goldberg,2289
 Jessica Harper,2290
 Marie-Christine Barrault,2290
Woody Allen,2290
 Charlotte Rampling,2290
 Winona Ryder,2291
Johnny Depp,2291
 Anthony Michael Hall,2291
 Dianne Wiest,2291
 Christine Taylor,2292
Paul Rudd,2292
 Sarah Silverman,2292
 Reese Witherspoon,2292
 Jane Curtin,2294
 Anne Bancroft,2294
 Dan Aykroyd,2294
Woody Allen,2294
Oliver Platt,2295
 Stanley Tucci,2295
 Walker Jones,2295
 Jessica Walling,2295
 Chris Kattan,2296
Will Ferrell,2296
 Viveca Paulin,2296
 Raquel Gardner,2296
 Annabella Sciorra,2297
 Max von Sydow,2297
Robin Williams,2297
 Cuba Gooding Jr.,2297
 Kenneth Mars,2300
 Dick Shawn,2300
 Gene Wilder,2300
Zero Mostel,2300
Mel Brooks,2301
 Dom DeLuise,2301
 Madeline Kahn,2301
 Harvey Korman,2301
Joe Pesci,2302
 Ralph Macchio,2302
 Marisa Tomei,2302
 Mitchell Whitfield,2302
David Arkin,2303
 Ned Beatty,2303
 Barbara Baxley,2303
 Karen Black,2303
 Daniel Craig,2304
 Tilda Swinton,2304
Derek Jacobi,2304
 Anne Lambton,2304
 Lawrence Wilson,2305
Saul Williams,2305
 Sonja Sohn,2305
 Bonz Malone,2305
Eddie Murphy,2306
 Jeff Goldblum,2306
 Kelly Preston,2306
 Robert Loggia,2306
Stephen Baldwin,2307
 Chris Penn,2307
 Gina Gershon,2307
 Michael McGlone,2307
 Gena Rowlands,2310
 Elden Henson,2310
Harry Dean Stanton,2310
 Douglas Bisset,2310
 Helen Mirren,2311
 Bob Balaban,2311
Roy Scheider,2311
 John Lithgow,2311
 Piper Laurie,2312
 Marlee Matlin,2312
William Hurt,2312
 Philip Bosco,2312
Anthony Hopkins,2313
 John Hurt,2313
 Anne Bancroft,2313
 John Gielgud,2313
 Emil Pinnock,2314
Yada Beener,2314
 Oprah Winfrey,2314
 Calen Johnson,2314
 Nick Stabile,2315
 Katherine Heigl,2315
 Brad Dourif,2315
Jennifer Tilly,2315
 Stockard Channing,2316
 Dianne Wiest,2316
Sandra Bullock,2316
 Nicole Kidman,2316
Jane Adams,2318
 Dylan Baker,2318
 Philip Seymour Hoffman,2318
 Jon Lovitz,2318
 Ian McKellen,2320
Brad Renfro,2320
 Mickey Cottrell,2320
 Joshua Jackson,2320
 Joan Allen,2321
 William H. Macy,2321
 Reese Witherspoon,2321
Tobey Maguire,2321
Kurt Russell,2322
 Jason Scott Lee,2322
 Jason Isaacs,2322
 Connie Nielsen,2322
Timothy 'Speed' Levitch,2323
 Giorgio Cantarini,2324
 Giustino Durano,2324
Roberto Benigni,2324
 Nicoletta Braschi,2324
Trey Parker,2325
 Robyn Lynne Raab,2325
 Dian Bachar,2325
 Michael Dean Jacobs,2325
 David Forrester,2327
Debbie Harry,2327
 Christian Slater,2327
 Matthew Lawrence,2327
James Woods,2328
 Daniel Baldwin,2328
 Sheryl Lee,2328
 Thomas Ian Griffith,2328
 Beverly D'Angelo,2329
 Jennifer Lien,2329
Edward Norton,2329
 Edward Furlong,2329
Sid Allen,2330
 Brent Baskin,2330
 J.C. Crum,2330
 Greg Cox,2330
 Queen Latifah,2331
 Martin Donovan,2331
Holly Hunter,2331
 Danny DeVito,2331
 Lynn Redgrave,2333
 Lolita Davidovich,2333
Ian McKellen,2333
 Brendan Fraser,2333
 Bruce Willis,2334
 Annette Bening,2334
Denzel Washington,2334
 Tony Shalhoub,2334
 Kathy Bates,2335
 Henry Winkler,2335
Adam Sandler,2335
 Fairuza Balk,2335
Cate Blanchett,2336
 Geoffrey Rush,2336
 Christopher Eccleston,2336
 Joseph Fiennes,2336
 Toni Collette,2337
 Christian Bale,2337
 Jonathan Rhys Meyers,2337
Ewan McGregor,2337
 Brandy Norwood,2338
 Freddie Prinze Jr.,2338
 Mekhi Phifer,2338
Jennifer Love Hewitt,2338
 Adam LaVorgna,2339
 Gary Cole,2339
 Jessica Biel,2339
Jonathan Taylor Thomas,2339
Brad Pitt,2340
 Anthony Hopkins,2340
 Claire Forlani,2340
 Jake Weber,2340
 Callum Keith Rennie,2342
Hugh Dillon,2342
 Bernie Coulson,2342
 John Pyper-Ferguson,2342
 Kyle T. Heffner,2344
Jon Voight,2344
 Eric Roberts,2344
 Rebecca De Mornay,2344
Annabeth Gish,2345
 Jon Voight,2345
 JoBeth Williams,2345
 Ellen Barkin,2345
 Peter Masterson,2346
 Paula Prentiss,2346
 Nanette Newman,2346
Katharine Ross,2346
 Daryl Hannah,2347
 Geraldine Page,2347
Eric Roberts,2347
 Mickey Rourke,2347
 Chloe Webb,2348
 David Hayman,2348
Gary Oldman,2348
 Debby Bishop,2348
Bob Hoskins,2349
 Cathy Tyson,2349
 Michael Caine,2349
 Robbie Coltrane,2349
 Chloe Webb,2350
 Roger E. Mosley,2350
Bob Hoskins,2350
 Denzel Washington,2350
 Dorian Gray,2351
 Franca Marzi,2351
 François Périer,2351
Giulietta Masina,2351
 Glenn Close,2352
Tom Berenger,2352
 William Hurt,2352
 Jeff Goldblum,2352
Will Smith,2353
 Gene Hackman,2353
 Jon Voight,2353
 Lisa Bonet,2353
 Christine Cavanaugh,2354
 Kath Soucie,2354
Elizabeth Daily,2354
 Melanie Chartoff,2354
 Hayden Panettiere,2355
 Julia Louis-Dreyfus,2355
 Kevin Spacey,2355
Dave Foley,2355
 Jeff Mazzola,2356
Greg Mottola,2356
 Vladimir Bibic,2356
 Dick Mingalone,2356
 Soia Lira,2357
 Vinícius de Oliveira,2357
 Marília Pêra,2357
Fernanda Montenegro,2357
Ian Bannen,2359
 Susan Lynch,2359
 David Kelly,2359
 Fionnula Flanagan,2359
 Henning Moritzen,2360
Ulrich Thomsen,2360
 Paprika Steen,2360
 Thomas Bo Larsen,2360
 Mary Vivian Pearce,2361
 Mink Stole,2361
Divine,2361
 David Lochary,2361
 Timothy Farrell,2362
 Dolores Fuller,2362
Bela Lugosi,2362
 Lyle Talbot,2362
Akira Takarada,2363
 Momoko Kôchi,2363
 Akihiko Hirata,2363
 Takashi Shimura,2363
 Yôsuke Natsuki,2364
 Keiju Kobayashi,2364
Ken Tanaka,2364
 Yasuko Sawaguchi,2364
Tadao Takashima,2365
 Kenji Sahara,2365
 Yû Fujiki,2365
 Ichirô Arishima,2365
 Frank Reicher,2366
Fay Wray,2366
 Bruce Cabot,2366
 Robert Armstrong,2366
Jeff Bridges,2367
 Jessica Lange,2367
 Charles Grodin,2367
 John Randolph,2367
Peter Elliott,2368
 George Antoni,2368
 Brian Kerwin,2368
 Linda Hamilton,2368
 Madonna,2369
 Aidan Quinn,2369
Rosanna Arquette,2369
 Mark Blum,2369
 William Rodriguez,2370
 Yara Vaneau,2370
 Meg Foster,2370
Powers Boothe,2370
Chevy Chase,2371
 Joe Don Baker,2371
 Dana Wheeler-Nicholson,2371
 Richard Libertini,2371
 R. Lee Ermey,2372
 Hal Holbrook,2372
 Julianne Phillips,2372
Chevy Chase,2372
 Arnold Schwarzenegger,2373
 Sandahl Bergman,2373
Brigitte Nielsen,2373
 Paul L. Smith,2373
Michael Keaton,2374
 Gedde Watanabe,2374
 George Wendt,2374
 Mimi Rogers,2374
 Alexander Godunov,2375
 Shelley Long,2375
Tom Hanks,2375
 Maureen Stapleton,2375
Roger Moore,2376
 Tanya Roberts,2376
 Christopher Walken,2376
 Grace Jones,2376
Steve Railsback,2377
 Frank Finlay,2377
 Peter Firth,2377
 Mathilda May,2377
 G.W. Bailey,2378
 Bubba Smith,2378
Steve Guttenberg,2378
 Kim Cattrall,2378
Steve Guttenberg,2379
 Bubba Smith,2379
 David Graf,2379
 Michael Winslow,2379
 Michael Winslow,2380
 David Graf,2380
 Bubba Smith,2380
Steve Guttenberg,2380
 David Graf,2381
 Michael Winslow,2381
Steve Guttenberg,2381
 Bubba Smith,2381
Bubba Smith,2382
 Leslie Easterbrook,2382
 Michael Winslow,2382
 David Graf,2382
Bubba Smith,2383
 Leslie Easterbrook,2383
 David Graf,2383
 Michael Winslow,2383
 Mickey Rooney,2384
 Mary Stein,2384
 James Cromwell,2384
Magda Szubanski,2384
 Catherine O'Hara,2385
 Luke Wilson,2385
Drew Barrymore,2385
 Jake Busey,2385
Jerry Springer,2386
 William McNamara,2386
 Jaime Pressly,2386
 Molly Hagan,2386
Jon Favreau,2387
 Leland Orser,2387
 Cameron Diaz,2387
 Christian Slater,2387
 Carlo Cecchi,2388
 Francesca d'Aloja,2388
Alessandro Gassman,2388
 Halil Ergün,2388
Vince Vaughn,2389
 Anne Heche,2389
 Julianne Moore,2389
 Viggo Mortensen,2389
 Philip Jackson,2390
 Jane Horrocks,2390
 Ewan McGregor,2390
Brenda Blethyn,2390
 Brent Briscoe,2391
 Billy Bob Thornton,2391
 Bridget Fonda,2391
Bill Paxton,2391
Michael Keaton,2392
 Kelly Preston,2392
 Joseph Cross,2392
 Mark Addy,2392
 Jonathan Frakes,2393
Patrick Stewart,2393
 LeVar Burton,2393
 Brent Spiner,2393
 Michelle Pfeiffer,2394
 Sandra Bullock,2394
Val Kilmer,2394
 Ralph Fiennes,2394
 Seymour Cassel,2395
 Bill Murray,2395
 Olivia Williams,2395
Jason Schwartzman,2395
 Tim McMullan,2396
 Tom Wilkinson,2396
 Steven O'Donnell,2396
Geoffrey Rush,2396
 Louise Latham,2397
 Charles Durning,2397
 Zeljko Ivanek,2397
Jack Lemmon,2397
Maureen O'Hara,2398
 Edmund Gwenn,2398
 John Payne,2398
 Gene Lockhart,2398
 Burgess Meredith,2399
Dudley Moore,2399
 David Huddleston,2399
 John Lithgow,2399
 Abe Vigoda,2400
 Cloris Leachman,2400
 Rutanya Alda,2400
Sam Elliott,2400
Clint Eastwood,2401
 Carrie Snodgress,2401
 Michael Moriarty,2401
 Chris Penn,2401
 Charles Napier,2402
 Richard Crenna,2402
Sylvester Stallone,2402
 Steven Berkoff,2402
 Brian Dennehy,2403
 Bill McKinney,2403
 Richard Crenna,2403
Sylvester Stallone,2403
 Kurtwood Smith,2404
 Richard Crenna,2404
 Marc de Jonge,2404
Sylvester Stallone,2404
 Spiros Focás,2405
Michael Douglas,2405
 Kathleen Turner,2405
 Danny DeVito,2405
Michael Douglas,2406
 Kathleen Turner,2406
 Danny DeVito,2406
 Zack Norman,2406
 Brian Dennehy,2407
Don Ameche,2407
 Hume Cronyn,2407
 Wilford Brimley,2407
Don Ameche,2408
 Wilford Brimley,2408
 Courteney Cox,2408
 Hume Cronyn,2408
Sylvester Stallone,2409
 Talia Shire,2409
 Burt Young,2409
 Carl Weathers,2409
Sylvester Stallone,2410
 Talia Shire,2410
 Burt Young,2410
 Carl Weathers,2410
 Carl Weathers,2411
Sylvester Stallone,2411
 Talia Shire,2411
 Burt Young,2411
 Sage Stallone,2412
 Burt Young,2412
 Talia Shire,2412
Sylvester Stallone,2412
 Christopher Lloyd,2413
Eileen Brennan,2413
 Madeline Kahn,2413
 Tim Curry,2413
 Anthony Higgins,2414
 Alan Cox,2414
 Sophie Ward,2414
Nicholas Rowe,2414
 Bonnie Bedelia,2415
 Kevin Kline,2415
Sissy Spacek,2415
 John Kellogg,2415
 Keith Gordon,2416
Rodney Dangerfield,2416
 Burt Young,2416
 Sally Kellerman,2416
 Jack Nicholson,2417
 Jeff Daniels,2417
Meryl Streep,2417
 Maureen Stapleton,2417
 Hector Elizondo,2418
Tom Hanks,2418
 Eva Marie Saint,2418
 Jackie Gleason,2418
 Diana Scarwid,2419
 James Russo,2419
 Alfre Woodard,2419
Farrah Fawcett,2419
Ralph Macchio,2420
 Pat Morita,2420
 Elisabeth Shue,2420
 Martin Kove,2420
Pat Morita,2421
 Ralph Macchio,2421
 Pat E. Johnson,2421
 Bruce Malmuth,2421
 Robyn Lively,2422
 Pat Morita,2422
 Thomas Ian Griffith,2422
Ralph Macchio,2422
 Juliette Lewis,2423
 Beverly D'Angelo,2423
 Johnny Galecki,2423
Chevy Chase,2423
Tom Hanks,2424
 Parker Posey,2424
 Meg Ryan,2424
 Greg Kinnear,2424
 Adrian Dunbar,2425
Brendan Gleeson,2425
 Maria Doyle Kennedy,2425
 Sean McGinley,2425
 Jim Caviezel,2427
Nick Nolte,2427
 Elias Koteas,2427
 Sean Penn,2427
 Josh Hartnett,2428
 Laura Harris,2428
 Clea DuVall,2428
Jordana Brewster,2428
 Bill Paxton,2429
Charlize Theron,2429
 Peter Firth,2429
 Rade Serbedzija,2429
 Robert Armstrong,2430
 Ben Johnson,2430
 Mr. Joseph Young,2430
Terry Moore,2430
 Daniel London,2431
 Monica Potter,2431
 Philip Seymour Hoffman,2431
Robin Williams,2431
 Ed Harris,2432
 Jena Malone,2432
Julia Roberts,2432
 Susan Sarandon,2432
 Tony Shalhoub,2433
 William H. Macy,2433
John Travolta,2433
 Robert Duvall,2433
Alfre Woodard,2434
 Al Freeman Jr.,2434
 Mary Alice,2434
 Esther Rolle,2434
Sean Penn,2435
 Kevin Spacey,2435
 Robin Wright,2435
 Chazz Palminteri,2435
 Judi Dench,2436
Cher,2436
 Maggie Smith,2436
 Joan Plowright,2436
 Vanessa Redgrave,2437
 Jude Law,2437
Stephen Fry,2437
 Jennifer Ehle,2437
Robert Forster,2438
 Kevin Pollak,2438
 Sherilyn Fenn,2438
 David Paymer,2438
 Jim True-Frost,2439
 Holmes Osborne,2439
 Brigid Tierney,2439
Nick Nolte,2439
James Woods,2440
 Natasha Gregson Wagner,2440
 Vincent Kartheiser,2440
 Melanie Griffith,2440
Billy Crudup,2441
 Woody Harrelson,2441
 Cole Hauser,2441
 Enrique Castillo,2441
Emily Watson,2442
 James Frain,2442
 Rachel Griffiths,2442
 David Morrissey,2442
Angelina Jolie,2443
 Gillian Anderson,2443
 Gena Rowlands,2443
 Sean Connery,2443
Val Kilmer,2445
 Kelly McGillis,2445
 Mira Sorvino,2445
 Steven Weber,2445
 Katie Sagona,2446
Annette Bening,2446
 Robert Downey Jr.,2446
 Aidan Quinn,2446
James Van Der Beek,2447
 Paul Walker,2447
 Jon Voight,2447
 Ron Lester,2447
Jamie Lee Curtis,2448
 Donald Sutherland,2448
 William Baldwin,2448
 Joanna Pacula,2448
 Mackenzie Astin,2449
 Katie Barberi,2449
Phil Fondacaro,2449
 Anthony Newley,2449
 Ed Gale,2450
 Tim Robbins,2450
 Jeffrey Jones,2450
Lea Thompson,2450
 Louis Tripp,2451
 Kelly Rowan,2451
Stephen Dorff,2451
 Christa Denton,2451
 Bonnie Bedelia,2453
 Jay Underwood,2453
Lucy Deakins,2453
 Fred Savage,2453
 Patricia Owens,2454
David Hedison,2454
 Herbert Marshall,2454
 Vincent Price,2454
 Joy Boushel,2455
 John Getz,2455
 Geena Davis,2455
Jeff Goldblum,2455
 John Getz,2456
 Daphne Zuniga,2456
 Lee Richardson,2456
Eric Stoltz,2456
Gregory Hines,2457
 Billy Crystal,2457
 Steven Bauer,2457
 Darlanne Fluegel,2457
 Kenneth McMillan,2458
John Candy,2458
 Robert Loggia,2458
 Eugene Levy,2458
Marilyn Burns,2459
 William Vail,2459
 Allen Danziger,2459
 Paul A. Partain,2459
 Bill Moseley,2460
Dennis Hopper,2460
 Caroline Williams,2460
 Jim Siedow,2460
 Ken Foree,2461
Kate Hodge,2461
 William Butler,2461
 R.A. Mihailoff,2461
Renée Zellweger,2462
 Tonie Perensky,2462
 Matthew McConaughey,2462
 Robert Jacks,2462
 Helen Slater,2463
Danny DeVito,2463
 Bette Midler,2463
 Judge Reinhold,2463
 Tony Fields,2464
 Lisa Orgolini,2464
Marc Price,2464
 Doug Savant,2464
Matthew Labyorteaux,2465
 Kristy Swanson,2465
 Michael Sharrett,2465
 Anne Twomey,2465
 Elya Baskin,2467
 Christian Slater,2467
 Helmut Qualtinger,2467
Sean Connery,2467
 Carol Kane,2468
Whoopi Goldberg,2468
 Stephen Collins,2468
 John Wood,2468
 Catherine Hicks,2469
Kathleen Turner,2469
 Nicolas Cage,2469
 Barry Miller,2469
 David Gulpilil,2470
 John Meillon,2470
 Linda Kozlowski,2470
Paul Hogan,2470
 John Meillon,2471
 Linda Kozlowski,2471
Paul Hogan,2471
 Ernie Dingo,2471
Burt Lancaster,2472
 Charles Durning,2472
 Kirk Douglas,2472
 Alexis Smith,2472
 Arye Gross,2473
 Rae Dawn Chong,2473
C. Thomas Howell,2473
 James Earl Jones,2473
Paul Newman,2474
 Mary Elizabeth Mastrantonio,2474
 Tom Cruise,2474
 Helen Shaver,2474
 Vanity,2475
 Ann-Margret,2475
Roy Scheider,2475
 John Glover,2475
Clint Eastwood,2476
 Everett McGill,2476
 Marsha Mason,2476
 Moses Gunn,2476
Steve Martin,2478
 Martin Short,2478
 Chevy Chase,2478
 Alfonso Arau,2478
 Jeremy Northam,2479
 Cathy Moriarty,2479
Sharon Stone,2479
 Jean-Luke Figueroa,2479
Peter Mullan,2481
 Louise Goodall,2481
 Gary Lewis,2481
 Lorraine McIntosh,2481
 Timothy Spall,2482
 Jimmy Nail,2482
